energy_kev,sp3_target,frame_index,step,time_ps,n_atoms,density_atoms_A3,sp_percent,sp2_percent,sp3_percent,defect_percent,mean_coord,elastic_modulus_rel,mean_pe_eV,total_pe_eV,mean_ke_eV,total_ke_eV,max_ke_atom_eV,threshold_cumulative_A,n_displaced_cumulative,max_dr_cumulative_A,mean_dr_cumulative_A,n_displaced_incremental,max_dr_incremental_A
15,20,128,8400,8.400000,473344,0.107342,16.592584,65.229516,18.177055,0.000845,3.015828,0.101115,-6.430921,-3044037.975980,0.041690,19733.621235,0.481909,6.987441,20,94.316283,16.859061,0,1.625570
15,20,129,8520,8.520000,473344,0.107342,16.597443,65.213460,18.188252,0.000845,3.015891,0.101140,-6.431075,-3044110.595000,0.041749,19761.772141,0.479037,6.987441,20,94.300037,16.843875,0,1.630404
15,20,130,8640,8.640000,473344,0.107342,16.606738,65.209657,18.182759,0.000845,3.015743,0.101081,-6.431014,-3044081.732120,0.041641,19710.348829,0.690540,6.987441,20,94.285581,16.872203,0,1.461975
15,20,131,8760,8.760000,473344,0.107342,16.576317,65.238389,18.184449,0.000845,3.016064,0.101208,-6.431163,-3044152.237940,0.041747,19760.558941,0.541239,6.987441,20,94.157985,16.837969,0,1.568489
15,20,132,8880,8.880000,473344,0.107342,16.572091,65.211347,18.215716,0.000845,3.016419,0.101348,-6.431204,-3044172.032250,0.041693,19735.347801,0.518348,6.987441,20,94.242067,16.859081,0,1.545839
15,20,133,9000,9.000000,473344,0.107342,16.583500,65.236910,18.178534,0.001056,3.015929,0.101155,-6.431304,-3044218.993850,0.041765,19769.281195,0.439649,6.987441,20,94.267806,16.814202,0,1.616556
15,20,134,9120,9.120000,473344,0.107342,16.592795,65.221065,18.185294,0.000845,3.015908,0.101146,-6.431355,-3044243.214500,0.041761,19767.533314,0.672768,4.362875,38,94.336721,11.295132,0,1.583923
15,20,135,9240,9.240000,473344,0.107342,16.571880,65.223601,18.203674,0.000845,3.016301,0.101301,-6.431411,-3044269.780200,0.041711,19743.525396,0.548536,2.724127,85,94.298697,6.872272,0,1.492843
15,20,136,9360,9.360000,473344,0.107342,16.575472,65.226136,18.197548,0.000845,3.016204,0.101263,-6.431499,-3044311.468170,0.041737,19755.899490,0.681258,6.987441,20,94.220510,16.851580,0,1.473922
15,20,137,9480,9.480000,473344,0.107342,16.574626,65.223601,18.200928,0.000845,3.016246,0.101280,-6.431453,-3044289.707000,0.041691,19734.054950,0.459765,6.665974,20,94.309185,16.819531,0,1.423426
15,20,138,9600,9.600000,473344,0.107342,16.567232,65.213460,18.218463,0.000845,3.016495,0.101378,-6.431551,-3044336.297120,0.041696,19736.491919,0.537191,6.987441,20,94.213570,16.837476,0,1.479338
15,20,139,9720,9.720000,473344,0.107342,16.567655,65.213883,18.217618,0.000845,3.016483,0.101373,-6.431628,-3044372.440230,0.041715,19745.321737,0.508215,3.970669,43,94.208077,10.470285,0,1.361603
15,20,140,9840,9.840000,473344,0.107342,16.552021,65.232051,18.215082,0.000845,3.016614,0.101425,-6.431688,-3044400.904050,0.041739,19757.138539,0.657621,6.665974,20,94.348645,16.846877,0,1.421030
15,20,141,9960,9.960000,473344,0.107342,16.557937,65.218953,18.222265,0.000845,3.016626,0.101430,-6.431771,-3044439.992740,0.041674,19726.361011,0.470255,6.987441,20,94.282016,16.848512,0,1.483386
