k_invA,S_k
4.52505010,0.82345503
4.56472946,0.85027932
4.60440882,0.88092608
4.64408818,0.91566550
4.68376754,0.95466905
4.72344689,0.99799075
4.76312625,1.04555224
4.80280561,1.09713241
4.84248497,1.15236211
4.88216433,1.21072438
4.92184369,1.27156025
4.96152305,1.33408014
5.00120240,1.39738045
5.04088176,1.46046498
5.08056112,1.52227029
5.12024048,1.58169429
5.15991984,1.63762703
5.19959920,1.68898252
5.23927856,1.73473050
5.27895792,1.77392710
5.31863727,1.80574307
5.35831663,1.82948881
5.39799599,1.84463516
5.43767535,1.85082928
5.47735471,1.84790496
5.51703407,1.83588732
5.55671343,1.81499135
5.59639279,1.78561477
5.63607214,1.74832537
5.67575150,1.70384324
5.71543086,1.65301885
5.75511022,1.59680753
5.79478958,1.53624145
5.83446894,1.47240016
5.87414830,1.40638059
5.91382766,1.33926765
5.95350701,1.27210645
5.99318637,1.20587690
6.03286573,1.14147166
6.07254509,1.07967784
6.11222445,1.02116321
6.15190381,0.96646689
6.19158317,0.91599481
6.23126253,0.87001988
6.27094188,0.82868639
6.31062124,0.79201855
6.35030060,0.75993234
6.38997996,0.73225010
6.42965932,0.70871729
6.46933868,0.68902042
6.50901804,0.67280547
6.54869739,0.65969617
6.58837675,0.64931117
6.62805611,0.64127978
6.66773547,0.63525559
6.70741483,0.63092753
6.74709419,0.62802834
6.78677355,0.62634005
6.82645291,0.62569662
6.86613226,0.62598386
6.90581162,0.62713677
6.94549098,0.62913481
6.98517034,0.63199526
7.02484970,0.63576536
7.06452906,0.64051353
7.10420842,0.64632038
7.14388778,0.65326964
7.18356713,0.66143985
7.22324649,0.67089679
7.26292585,0.68168728
7.30260521,0.69383431
7.34228457,0.70733383
7.38196393,0.72215306
7.42164329,0.73823048
7.46132265,0.75547721
7.50100200,0.77377971
7.54068136,0.79300347
7.58036072,0.81299749
7.62004008,0.83359930
7.65971944,0.85464004
7.69939880,0.87594951
7.73907816,0.89736086
7.77875752,0.91871463
7.81843687,0.93986208
7.85811623,0.96066763
7.89779559,0.98101036
7.93747495,1.00078457
7.97715431,1.01989949
8.01683367,1.03827813
8.05651303,1.05585564
8.09619238,1.07257705
8.13587174,1.08839489
8.17555110,1.10326668
8.21523046,1.11715253
8.25490982,1.13001322
8.29458918,1.14180850
8.33426854,1.15249625
8.37394790,1.16203213
8.41362725,1.17036999
8.45330661,1.17746303
8.49298597,1.18326550
8.53266533,1.18773501
8.57234469,1.19083525
8.61202405,1.19253892
8.65170341,1.19283077
8.69138277,1.19171050
8.73106212,1.18919546
8.77074148,1.18532275
8.81042084,1.18015086
8.85010020,1.17376050
8.88977956,1.16625466
8.92945892,1.15775777
8.96913828,1.14841413
9.00881764,1.13838534
9.04849699,1.12784716
9.08817635,1.11698563
9.12785571,1.10599273
9.16753507,1.09506178
9.20721443,1.08438254
9.24689379,1.07413651
9.28657315,1.06449233
9.32625251,1.05560158
9.36593186,1.04759513
9.40561122,1.04058013
9.44529058,1.03463772
9.48496994,1.02982161
9.52464930,1.02615740
9.56432866,1.02364281
9.60400802,1.02224867
9.64368737,1.02192059
9.68336673,1.02258129
9.72304609,1.02413345
9.76272545,1.02646289
9.80240481,1.02944208
9.84208417,1.03293366
9.88176353,1.03679409
9.92144289,1.04087702
9.96112224,1.04503662
10.00080160,1.04913045
10.04048096,1.05302207
10.08016032,1.05658322
10.11983968,1.05969564
10.15951904,1.06225242
10.19919840,1.06415904
10.23887776,1.06533407
10.27855711,1.06570953
10.31823647,1.06523105
10.35791583,1.06385789
10.39759519,1.06156275
10.43727455,1.05833153
10.47695391,1.05416309
10.51663327,1.04906889
10.55631263,1.04307274
10.59599198,1.03621041
10.63567134,1.02852935
10.67535070,1.02008825
10.71503006,1.01095662
10.75470942,1.00121423
10.79438878,0.99095041
10.83406814,0.98026317
10.87374749,0.96925819
10.91342685,0.95804754
10.95310621,0.94674816
10.99278557,0.93548023
11.03246493,0.92436526
11.07214429,0.91352407
11.11182365,0.90307464
11.15150301,0.89312997
11.19118236,0.88379587
11.23086172,0.87516893
11.27054108,0.86733462
11.31022044,0.86036566
11.34989980,0.85432066
11.38957916,0.84924318
11.42925852,0.84516117
11.46893788,0.84208689
11.50861723,0.84001725
11.54829659,0.83893462
11.58797595,0.83880804
11.62765531,0.83959486
11.66733467,0.84124262
11.70701403,0.84369120
11.74669339,0.84687516
11.78637275,0.85072608
11.82605210,0.85517488
11.86573146,0.86015404
11.90541082,0.86559954
11.94509018,0.87145254
11.98476954,0.87766075
12.02444890,0.88417927
12.06412826,0.89097112
12.10380762,0.89800729
12.14348697,0.90526631
12.18316633,0.91273355
12.22284569,0.92040003
12.26252505,0.92826110
12.30220441,0.93631481
12.34188377,0.94456020
12.38156313,0.95299563
12.42124248,0.96161703
12.46092184,0.97041644
12.50060120,0.97938066
12.54028056,0.98849026
12.57995992,0.99771882
12.61963928,1.00703264
12.65931864,1.01639070
12.69899800,1.02574506
12.73867735,1.03504160
12.77835671,1.04422095
12.81803607,1.05321984
12.85771543,1.06197248
12.89739479,1.07041215
12.93707415,1.07847280
12.97675351,1.08609064
13.01643287,1.09320562
13.05611222,1.09976276
13.09579158,1.10571331
13.13547094,1.11101565
13.17515030,1.11563588
13.21482966,1.11954825
13.25450902,1.12273518
13.29418838,1.12518717
13.33386774,1.12690237
13.37354709,1.12788600
13.41322645,1.12814969
13.45290581,1.12771062
13.49258517,1.12659072
13.53226453,1.12481578
13.57194389,1.12241472
13.61162325,1.11941883
13.65130261,1.11586120
13.69098196,1.11177627
13.73066132,1.10719954
13.77034068,1.10216734
13.81002004,1.09671683
13.84969940,1.09088602
13.88937876,1.08471394
13.92905812,1.07824080
13.96873747,1.07150813
14.00841683,1.06455899
14.04809619,1.05743803
14.08777555,1.05019147
14.12745491,1.04286697
14.16713427,1.03551338
14.20681363,1.02818031
14.24649299,1.02091762
14.28617234,1.01377473
14.32585170,1.00679985
14.36553106,1.00003917
14.40521042,0.99353592
14.44488978,0.98732955
14.48456914,0.98145489
14.52424850,0.97594137
14.56392786,0.97081245
14.60360721,0.96608510
14.64328657,0.96176960
14.68296593,0.95786942
14.72264529,0.95438137
14.76232465,0.95129597
14.80200401,0.94859802
14.84168337,0.94626729
14.88136273,0.94427947
14.92104208,0.94260715
14.96072144,0.94122089
15.00040080,0.94009030
15.04008016,0.93918519
15.07975952,0.93847650
15.11943888,0.93793729
15.15911824,0.93754345
15.19879760,0.93727434
15.23847695,0.93711319
15.27815631,0.93704729
15.31783567,0.93706806
15.35751503,0.93717082
15.39719439,0.93735447
15.43687375,0.93762101
15.47655311,0.93797492
15.51623246,0.93842248
15.55591182,0.93897111
15.59559118,0.93962856
15.63527054,0.94040233
15.67494990,0.94129905
15.71462926,0.94232394
15.75430862,0.94348049
15.79398798,0.94477022
15.83366733,0.94619255
15.87334669,0.94774490
15.91302605,0.94942280
15.95270541,0.95122024
15.99238477,0.95312997
16.03206413,0.95514400
16.07174349,0.95725400
16.11142285,0.95945179
16.15110220,0.96172972
16.19078156,0.96408108
16.23046092,0.96650033
16.27014028,0.96898328
16.30981964,0.97152716
16.34949900,0.97413057
16.38917836,0.97679331
16.42885772,0.97951608
16.46853707,0.98230017
16.50821643,0.98514699
16.54789579,0.98805766
16.58757515,0.99103252
16.62725451,0.99407065
16.66693387,0.99716952
16.70661323,1.00032460
16.74629259,1.00352914
16.78597194,1.00677404
16.82565130,1.01004781
16.86533066,1.01333668
16.90501002,1.01662481
16.94468938,1.01989461
16.98436874,1.02312716
17.02404810,1.02630271
17.06372745,1.02940118
17.10340681,1.03240272
17.14308617,1.03528825
17.18276553,1.03803999
17.22244489,1.04064188
17.26212425,1.04307992
17.30180361,1.04534248
17.34148297,1.04742044
17.38116232,1.04930720
17.42084168,1.05099864
17.46052104,1.05249290
17.50020040,1.05379016
17.53987976,1.05489223
17.57955912,1.05580216
17.61923848,1.05652384
17.65891784,1.05706152
17.69859719,1.05741942
17.73827655,1.05760133
17.77795591,1.05761034
17.81763527,1.05744862
17.85731463,1.05711725
17.89699399,1.05661625
17.93667335,1.05594461
17.97635271,1.05510049
18.01603206,1.05408148
18.05571142,1.05288490
18.09539078,1.05150821
18.13507014,1.04994939
18.17474950,1.04820734
18.21442886,1.04628230
18.25410822,1.04417617
18.29378758,1.04189280
18.33346693,1.03943820
18.37314629,1.03682065
18.41282565,1.03405071
18.45250501,1.03114115
18.49218437,1.02810675
18.53186373,1.02496409
18.57154309,1.02173115
18.61122244,1.01842694
18.65090180,1.01507111
18.69058116,1.01168347
18.73026052,1.00828356
18.76993988,1.00489030
18.80961924,1.00152157
18.84929860,0.99819399
18.88897796,0.99492266
18.92865731,0.99172110
18.96833667,0.98860115
19.00801603,0.98557307
19.04769539,0.98264564
19.08737475,0.97982639
19.12705411,0.97712179
19.16673347,0.97453759
19.20641283,0.97207907
19.24609218,0.96975134
19.28577154,0.96755959
19.32545090,0.96550931
19.36513026,0.96360644
19.40480962,0.96185745
19.44448898,0.96026937
19.48416834,0.95884967
19.52384770,0.95760615
19.56352705,0.95654669
19.60320641,0.95567902
19.64288577,0.95501032
19.68256513,0.95454696
19.72224449,0.95429408
19.76192385,0.95425528
19.80160321,0.95443231
19.84128257,0.95482483
19.88096192,0.95543022
19.92064128,0.95624345
19.96032064,0.95725709
20.00000000,0.95846140
