energy_kev,sp3_target,frame_index,step,time_ps,n_atoms,density_atoms_A3,sp_percent,sp2_percent,sp3_percent,defect_percent,mean_coord,elastic_modulus_rel,mean_pe_eV,total_pe_eV,mean_ke_eV,total_ke_eV,max_ke_atom_eV,threshold_cumulative_A,n_displaced_cumulative,max_dr_cumulative_A,mean_dr_cumulative_A,n_displaced_incremental,max_dr_incremental_A
30,20,127,8280,8.280000,473344,0.107342,16.708356,65.158532,18.131845,0.001268,3.014210,0.100478,-6.430868,-3044012.647080,0.040012,18939.227374,0.707065,5.521352,22,80.798730,15.175508,0,1.637924
30,20,128,8400,8.400000,473344,0.107342,16.729482,65.143743,18.125507,0.001268,3.013935,0.100370,-6.430942,-3044047.704620,0.039954,18911.838765,0.834715,2.993204,44,80.763907,9.510332,0,1.654861
30,20,129,8520,8.520000,473344,0.107342,16.727792,65.142898,18.128042,0.001268,3.013977,0.100387,-6.430998,-3044074.221530,0.040075,18969.063971,0.541532,5.267335,22,80.806432,15.191119,0,1.515831
30,20,130,8640,8.640000,473344,0.107342,16.711947,65.182616,18.104169,0.001268,3.013897,0.100355,-6.431018,-3044083.837010,0.040081,18972.257764,0.734486,2.855498,46,80.652468,9.230284,0,1.479223
30,20,131,8760,8.760000,473344,0.107342,16.712370,65.160222,18.126141,0.001268,3.014112,0.100440,-6.431157,-3044149.630770,0.040020,18943.036594,0.442211,2.855498,46,80.768327,9.224481,0,1.328030
30,20,132,8880,8.880000,473344,0.107342,16.717651,65.161067,18.120014,0.001268,3.013998,0.100395,-6.431112,-3044128.506480,0.040008,18937.363530,0.468271,2.724127,50,80.745569,8.690026,0,1.448327
30,20,133,9000,9.000000,473344,0.107342,16.702018,65.156419,18.140295,0.001268,3.014357,0.100536,-6.431234,-3044185.809230,0.040039,18952.363968,0.834756,2.855498,47,80.768667,9.069781,0,1.264446
30,20,134,9120,9.120000,473344,0.107342,16.702229,65.175010,18.121493,0.001268,3.014167,0.100462,-6.431270,-3044203.079180,0.040061,18962.437679,0.414499,5.267335,22,80.812893,15.219398,1,1.831205
30,20,135,9240,9.240000,473344,0.107342,16.710891,65.158109,18.129732,0.001268,3.014163,0.100460,-6.431276,-3044206.138630,0.040027,18946.548644,0.407692,2.598799,53,80.768044,8.369496,0,1.352016
30,20,136,9360,9.360000,473344,0.107342,16.703497,65.148814,18.146422,0.001268,3.014404,0.100555,-6.431238,-3044188.139010,0.040048,18956.689428,0.398618,2.598799,54,80.672852,8.259827,0,1.517875
30,20,137,9480,9.480000,473344,0.107342,16.696736,65.172475,18.129521,0.001268,3.014302,0.100515,-6.431439,-3044283.201490,0.040074,18968.864369,0.406089,2.724127,50,80.833356,8.698846,0,1.371139
